"ObjNAME","ObjTYPE","ObjREFERENCE"
"=1140891890/29282","SCFITT","/=1140891890/29274/B04","SCBRAN"
"=1140867314/237305","SCFITT","/=1140867314/237285/B01","SCBRAN"
"=1140891890/29354","SCFITT","/=1140891890/29349/B01","SCBRAN"
"=1140891890/29356","SCFITT","/=1140891890/29349/B03","SCBRAN"
"=1140891890/29388","SCFITT","/=1140891890/29383/B01","SCBRAN"
"=1140891890/29390","SCFITT","/=1140891890/29383/B03","SCBRAN"
"=1140891890/29433","SCFITT","/=1140891890/29450/B01","SCBRAN"
"=1140891890/29435","SCFITT","/=1140891890/29428/B02","SCBRAN"
"=1140867314/201840","SCFITT","/=1140867314/201871/B01","SCBRAN"
"=1140867314/201842","SCFITT","/=1140867314/201837/B02","SCBRAN"
"=1140891890/30595","SCFITT","/=1140891890/30560/B02","SCBRAN"
"=1140867314/202013","SCFITT","/=1140867314/201999/B01","SCBRAN"
"=1140867314/201226","SCFITT","/=1140867314/201126/B01","SCBRAN"
"=1140867314/201228","SCFITT","/=1140867314/201213/B01","SCBRAN"
"=1140867314/202056","SCFITT","/=1140867314/202043/B01","SCBRAN"
"=1140867314/202068","SCFITT","/=1140867314/202062/B02","SCBRAN"
"=1140867314/202074","SCFITT","/=1140867314/202062/B03","SCBRAN"
"=1140867314/202094","SCFITT","/=1140867314/202166/B01","SCBRAN"
"=1140867314/202098","SCFITT","/=1140867314/202090/B01","SCBRAN"
"=1140883698/72897","SCFITT","/=1140883698/39623/B03","SCBRAN"
"=1140883698/72905","SCFITT","/=1140867314/202185/B01","SCBRAN"
"=1140883698/39438","SCFITT","/=1140867314/202185/B05","SCBRAN"
"=1140908274/9547","SCFITT","/=1140867314/202185/B10","SCBRAN"
"=1140875506/75147","SCFITT","/=1140867314/202185/B12","SCBRAN"
"=1140867314/202030","SCFITT","/=1140867314/202210/B01","SCBRAN"
"=1140867314/202078","SCFITT","/=1140867314/202223/B01","SCBRAN"
"=1140883698/39561","SCFITT","/=1140883698/39525/B01","SCBRAN"
"=1140891890/29185","SCFITT","/=1140891890/29122/B01","SCBRAN"
"=1140891890/29187","SCFITT","/=1140891890/29174/B01","SCBRAN"
"=1140883698/39577","SCFITT","/=1140883698/39747/B01","SCBRAN"
"=1140883698/39601","SCFITT","/=1140883698/39595/B02","SCBRAN"
"=1140883698/39607","SCFITT","/=1140883698/39595/B03","SCBRAN"
"=1140883698/39627","SCFITT","/=1140883698/39623/B01","SCBRAN"
"=1140883698/39631","SCFITT","/=1140883698/39623/B04","SCBRAN"
"=1140867314/248975","SCFITT","/ASBJ-ILINE-0341-0001/B04","SCBRAN"
"=1140883698/39729","SCFITT","/ASBJ-ILINE-0341-0001/B05","SCBRAN"
"=1140900082/20410","SCFITT","/ASBJ-ILINE-0341-0001/B08","SCBRAN"
"=1140875506/75135","SCFITT","/ASBJ-ILINE-0341-0001/B10","SCBRAN"
"=1140883698/39737","SCFITT","/=1140883698/39740/B01","SCBRAN"
"=1140883698/39611","SCFITT","/=1140900082/20440/B02","SCBRAN"
"=1140867314/202790","SCFITT","/=1140867314/202786/B02","SCBRAN"
"=1140883698/40546","SCFITT","/=1140883698/40530/B01","SCBRAN"
"=1140867314/202792","SCFITT","/=1140867314/202786/B03","SCBRAN"
"=1140867314/250111","SCFITT","/=1140867314/202826/B03","SCBRAN"
"=1140883698/51032","SCFITT","/=1140867314/202826/B01","SCBRAN"
"=1140867314/202843","SCFITT","/=1140867314/202832/B01","SCBRAN"
"=1140867314/202847","SCFITT","/=1140867314/202857/B01","SCBRAN"
"=1140867314/202887","SCFITT","/=1140867314/202826/B02","SCBRAN"
"=1140867314/210222","SCFITT","/=1140867314/210213/B01","SCBRAN"
"=1140867314/202925","SCFITT","/=1140867314/202919/B02","SCBRAN"
"=1140867314/202933","SCFITT","/=1140867314/202919/B03","SCBRAN"
"=1140867314/202937","SCFITT","/=1140867314/203146/B01","SCBRAN"
"=1140875506/81324","SCFITT","/=1140867314/202919/B04","SCBRAN"
"=1140867314/249814","SCFITT","/=1140867314/202961/B01","SCBRAN"
"=1140867314/249808","SCFITT","/=1140867314/202961/B02","SCBRAN"
"=1140867314/202969","SCFITT","/=1140891890/27043/B01","SCBRAN"
"=1140867314/202973","SCFITT","/=1140891890/27112/B01","SCBRAN"
"=1140867314/210249","SCFITT","/=1140867314/210242/B01","SCBRAN"
"=1140867314/202987","SCFITT","/=1140891890/26869/B01","SCBRAN"
"=1140867314/203023","SCFITT","/=1140867314/203019/B02","SCBRAN"
"=1140883698/40561","SCFITT","/=1140883698/40552/B01","SCBRAN"
"=1140867314/203103","SCFITT","/=1140867314/203096/B03","SCBRAN"
"=1140867314/203105","SCFITT","/=1140867314/203096/B01","SCBRAN"
"=1140883698/40372","SCFITT","/ASBJ-ILINE-0343-0001/B03","SCBRAN"
"=1140867314/210238","SCFITT","/ASBJ-ILINE-0343-0001/B05","SCBRAN"
"=1140900082/20519","SCFITT","/ASBJ-ILINE-0342-0001/B01","SCBRAN"
"=1140867314/202909","SCFITT","/=1140867314/202892/B01","SCBRAN"
"=1140883698/40511","SCFITT","/=1140883698/40502/B02","SCBRAN"
"=1140900082/20485","SCFITT","/=1140900082/20478/B01","SCBRAN"
"=1140900082/20491","SCFITT","/=1140900082/20478/B01","SCBRAN"
"=1140867314/221529","SCFITT","/=1140867314/221422/B04","SCBRAN"
"=1140875506/99260","SCFITT","/=1140867314/221422/B09","SCBRAN"
"=1140891890/38588","SCFITT","/=1140891890/38577/B01","SCBRAN"
"=1140867314/249836","SCFITT","/=1140867314/203717/B01","SCBRAN"
"=1140891890/40574","SCFITT","/=1140891890/40641/B01","SCBRAN"
"=1140867314/221247","SCFITT","/=1140891890/38577/B01","SCBRAN"
"=1140867314/232515","SCFITT","/=1140867314/232508/B01","SCBRAN"
"=1140891890/48698","SCFITT","/=1140891890/40520/B02","SCBRAN"
"=1140891890/48685","SCFITT","/=1140891890/40660/B01","SCBRAN"
"=1140867314/221313","SCFITT","/=1140891890/38558/B02","SCBRAN"
"=1140891890/40748","SCFITT","/=1140891890/40733/B02","SCBRAN"
"=1140867314/232500","SCFITT","/=1140867314/232470/B01","SCBRAN"
"=1140908274/9990","SCFITT","/=1140867314/221492/B01","SCBRAN"
"=1140908274/9984","SCFITT","/=1140867314/221492/B01","SCBRAN"
"=1140891890/40514","SCFITT","/=1140867314/221325/B01","SCBRAN"
"=1140891890/48704","SCFITT","/=1140891890/40520/B02","SCBRAN"
"=1140891890/48718","SCFITT","/=1140891890/40520/B03","SCBRAN"
"=1140891890/48712","SCFITT","/=1140891890/40520/B03","SCBRAN"
"=1140867314/203912","SCFITT","/=1140867314/203905/B02","SCBRAN"
"=1140867314/203916","SCFITT","/=1140867314/203905/B02","SCBRAN"
"=1140867314/203922","SCFITT","/=1140875506/53384/B01","SCBRAN"
"=1140875506/53785","SCFITT","/ASBJ-ILINE-0345-0027/B02","SCBRAN"
"=1140891890/48882","SCFITT","/=1140875506/53745/B02","SCBRAN"
"=1140891890/48894","SCFITT","/=1140875506/53745/B03","SCBRAN"
"=1140891890/48902","SCFITT","/=1140875506/53745/B04","SCBRAN"
"=1140875506/53543","SCFITT","/ASBJ-ILINE-0345-0023/B02","SCBRAN"
"=1140875506/54010","SCFITT","/=1140875506/53990/B01","SCBRAN"
"=1140867314/203801","SCFITT","Unconnected"
"=1140867314/203803","SCFITT","/=1140867314/204072/B01","SCBRAN"
"=1140867314/203809","SCFITT","/=1140867314/207927/B02","SCBRAN"
"=1140867314/203813","SCFITT","/=1140867314/207927/B02","SCBRAN"
"=1140891890/30567","SCFITT","/=1140891890/30560/B01","SCBRAN"
"=1140867314/201880","SCFITT","/=1140891890/30520/B01","SCBRAN"
"=1140867314/237245","SCFITT","/=1140891890/30513/B01","SCBRAN"
"=1140875506/100509","SCFITT","/=1140891890/30527/B01","SCBRAN"
"=1140875506/53438","SCFITT","/=1140875506/53408/B01","SCBRAN"
"=1140867314/203827","SCFITT","/=1140867314/203823/B02","SCBRAN"
"=1140867314/203829","SCFITT","/=1140867314/204003/B01","SCBRAN"
"=1140875506/54092","SCFITT","/=1140867314/203823/B03","SCBRAN"
"=1140875506/54086","SCFITT","/=1140867314/203823/B03","SCBRAN"
"=1140867314/203843","SCFITT","/=1140875506/54124/B01","SCBRAN"
"=1140875506/53957","SCFITT","/=1140875506/53878/B01","SCBRAN"
"=1140875506/53963","SCFITT","/=1140875506/53886/B01","SCBRAN"
"=1140875506/53591","SCFITT","/=1140875506/53575/B01","SCBRAN"
"=1140875506/53633","SCFITT","/=1140875506/53614/B01","SCBRAN"
"=1140867314/203949","SCFITT","/=1140867314/203943/B03","SCBRAN"
"=1140875506/53539","SCFITT","/=1140875506/53513/B01","SCBRAN"
"=1140875506/53248","SCFITT","/=1140867314/203943/B02","SCBRAN"
"=1140875506/53551","SCFITT","/=1140875506/53485/B01","SCBRAN"
"=1140875506/53571","SCFITT","/=1140875506/53555/B01","SCBRAN"
"=1140875506/53481","SCFITT","/=1140875506/53442/B01","SCBRAN"
"=1140867314/203963","SCFITT","/=1140867314/203959/B04","SCBRAN"
"=1140867314/203971","SCFITT","/=1140867314/203959/B02","SCBRAN"
"=1140875506/99175","SCFITT","/=1140875506/99156/B02","SCBRAN"
"=1140875506/99165","SCFITT","/=1140875506/99156/B01","SCBRAN"
"=1140875506/99139","SCFITT","/=1140875506/99149/B01","SCBRAN"
"=1140875506/53299","SCFITT","/=1140867314/203959/B03","SCBRAN"
"=1140867314/204034","SCFITT","/=1140867314/204030/B02","SCBRAN"
"=1140875506/53813","SCFITT","/=1140875506/53777/B01","SCBRAN"
"=1140875506/53833","SCFITT","/=1140875506/53773/B01","SCBRAN"
"=1140867314/204036","SCFITT","/=1140867314/204030/B03","SCBRAN"
"=1140875506/53837","SCFITT","/=1140875506/53817/B01","SCBRAN"
"=1140875506/53870","SCFITT","/=1140875506/53841/B01","SCBRAN"
"=1140875506/53701","SCFITT","/=1140875506/53694/B01","SCBRAN"
"=1140875506/53737","SCFITT","/=1140867314/204046/B03","SCBRAN"
"=1140875506/81643","SCFITT","/=1140875506/53741/B01","SCBRAN"
"=1140875506/53727","SCFITT","/=1140867314/204046/B02","SCBRAN"
"=1140875506/99216","SCFITT","/=1140867314/204093/B13","SCBRAN"
"=1140875506/99224","SCFITT","/=1140867314/204093/B14","SCBRAN"
"=1140875506/99208","SCFITT","/=1140867314/204093/B11","SCBRAN"
"=1140875506/99240","SCFITT","/=1140867314/204093/B16","SCBRAN"
"=1140875506/53195","SCFITT","/ASBJ-ILINE-0345-0017/B02","SCBRAN"
"=1140875506/53203","SCFITT","/ASBJ-ILINE-0345-0018/B02","SCBRAN"
"=1140875506/53639","SCFITT","/=1140875506/53599/B01","SCBRAN"
"=1140875506/100485","SCFITT","/=1140875506/53654/B02","SCBRAN"
"=1140875506/53969","SCFITT","/=1140875506/53896/B01","SCBRAN"
"=1140875506/100465","SCFITT","/=1140875506/53919/B02","SCBRAN"
"=1140867314/207588","SCFITT","/=1140867314/208054/B01","SCBRAN"
"=1140867314/207590","SCFITT","/=1140867314/207584/B02","SCBRAN"
"=1140867314/207606","SCFITT","/=1140867314/208089/B01","SCBRAN"
"=1140867314/250077","SCFITT","/=1140867314/207617/B03","SCBRAN"
"=1140867314/250087","SCFITT","/=1140867314/207617/B04","SCBRAN"
"=1140867314/207623","SCFITT","/=1140867314/207617/B02","SCBRAN"
"=1140867314/207659","SCFITT","/=1140867314/207653/B02","SCBRAN"
"=1140867314/207689","SCFITT","/=1140867314/207679/B01","SCBRAN"
"=1140867314/207695","SCFITT","/=1140867314/208032/B01","SCBRAN"
"=1140867314/207701","SCFITT","/=1140867314/207697/B02","SCBRAN"
"=1140867314/198883","SCFITT","/=1140867314/199084/B01","SCBRAN"
"=1140867314/198887","SCFITT","/=1140867314/199084/B01","SCBRAN"
"=1140867314/198893","SCFITT","/=1140867314/199105/B01","SCBRAN"
"=1140867314/207783","SCFITT","/=1140867314/207878/B01","SCBRAN"
"=1140867314/207785","SCFITT","/=1140867314/207779/B02","SCBRAN"
"=1140867314/207805","SCFITT","/=1140867314/207602/B01","SCBRAN"
"=1140867314/207860","SCFITT","/ASBJ-ILINE-0346-0001/B15","SCBRAN"
"=1140867314/207868","SCFITT","/ASBJ-ILINE-0346-0001/B17","SCBRAN"
"=1140883698/72961","SCFITT","/=1140867314/207810/B08","SCBRAN"
"=1140883698/72973","SCFITT","/=1140867314/207810/B10","SCBRAN"
"=1140883698/72981","SCFITT","/=1140867314/207810/B11","SCBRAN"
"=1140867314/206076","SCFITT","/=1140867314/206082/B01","SCBRAN"
"=1140867314/208001","SCFITT","/ASBJ-ILINE-0346-0002/B02","SCBRAN"
"=1140867314/208015","SCFITT","/ASBJ-ILINE-0346-0003/B02","SCBRAN"
"=1140867314/250099","SCFITT","/=1140875506/54907/B02","SCBRAN"
"=1140875506/54883","SCFITT","/=1140875506/54860/B01","SCBRAN"
"=1140875506/54809","SCFITT","/ASBJ-ILINE-0347-0004/B02","SCBRAN"
"=1140875506/100527","SCFITT","/=1140875506/54775/B02","SCBRAN"
"=1140875506/54707","SCFITT","/ASBJ-ILINE-0347-0008/B02","SCBRAN"
"=1140875506/54605","SCFITT","/ASBJ-ILINE-0347-0012/B02","SCBRAN"
"=1140875506/54593","SCFITT","/ASBJ-ILINE-0347-0013/B02","SCBRAN"
"=1140891890/48750","SCFITT","/=1140875506/54481/B07","SCBRAN"
"=1140891890/48776","SCFITT","/=1140875506/54481/B09","SCBRAN"
"=1140891890/48780","SCFITT","/=1140875506/54481/B08","SCBRAN"
"=1140891890/48834","SCFITT","/=1140875506/54481/B12","SCBRAN"
"=1140891890/48846","SCFITT","/=1140875506/54481/B14","SCBRAN"
"=1140891890/48854","SCFITT","/=1140875506/54481/B15","SCBRAN"
"=1140875506/54424","SCFITT","/=1140875506/54420/B02","SCBRAN"
"=1140875506/54426","SCFITT","/=1140875506/54825/B01","SCBRAN"
"=1140875506/54428","SCFITT","/=1140875506/54814/B01","SCBRAN"
"=1140875506/54430","SCFITT","/=1140875506/54420/B03","SCBRAN"
"=1140875506/54432","SCFITT","/=1140875506/54831/B01","SCBRAN"
"=1140875506/54434","SCFITT","/=1140875506/54841/B01","SCBRAN"
"=1140867314/201919","SCFITT","/=1140891890/30536/B01","SCBRAN"
"=1140867314/201921","SCFITT","/=1140891890/30545/B01","SCBRAN"
"=1140875506/54364","SCFITT","/=1140875506/54360/B03","SCBRAN"
"=1140875506/54366","SCFITT","/=1140875506/54723/B01","SCBRAN"
"=1140875506/54368","SCFITT","/=1140875506/54360/B02","SCBRAN"
"=1140875506/54370","SCFITT","/=1140875506/54712/B01","SCBRAN"
"=1140875506/54372","SCFITT","/=1140875506/54729/B01","SCBRAN"
"=1140875506/54374","SCFITT","/=1140875506/54684/B01","SCBRAN"
"=1140875506/54352","SCFITT","/=1140875506/54564/B01","SCBRAN"
"=1140875506/54327","SCFITT","/=1140875506/54339/B01","SCBRAN"
"=1140875506/54331","SCFITT","/=1140875506/54339/B01","SCBRAN"
"=1140875506/54337","SCFITT","/=1140875506/54656/B01","SCBRAN"
"=1140875506/54307","SCFITT","/=1140875506/54745/B01","SCBRAN"
"=1140875506/54309","SCFITT","/=1140875506/54162/B01","SCBRAN"
"=1140875506/54275","SCFITT","/=1140875506/54678/B01","SCBRAN"
"=1140875506/54277","SCFITT","/=1140875506/54271/B02","SCBRAN"
"=1140875506/54279","SCFITT","/=1140875506/54395/B01","SCBRAN"
"=1140875506/54283","SCFITT","/=1140875506/54271/B03","SCBRAN"
"=1140875506/54287","SCFITT","/=1140875506/54271/B03","SCBRAN"
"=1140875506/54291","SCFITT","/=1140875506/54938/B01","SCBRAN"
"=1140875506/54250","SCFITT","/=1140875506/54875/B01","SCBRAN"
"=1140875506/54252","SCFITT","/=1140875506/54879/B01","SCBRAN"
"=1140875506/54222","SCFITT","/=1140875506/54923/B01","SCBRAN"
"=1140875506/54224","SCFITT","Unconnected"
"=1140875506/54226","SCFITT","/=1140875506/54444/B01","SCBRAN"
"=1140875506/54230","SCFITT","/=1140875506/54218/B02","SCBRAN"
"=1140875506/54234","SCFITT","/=1140875506/54218/B02","SCBRAN"
"=1140875506/54177","SCFITT","/=1140875506/54173/B05","SCBRAN"
"=1140875506/54181","SCFITT","/=1140875506/54173/B03","SCBRAN"
"=1140891890/48808","SCFITT","/=1140875506/54173/B09","SCBRAN"
"=1140891890/48796","SCFITT","/=1140875506/54173/B08","SCBRAN"
"=1140875506/54183","SCFITT","/=1140875506/54173/B02","SCBRAN"
"=1140875506/54185","SCFITT","/=1140875506/54173/B04","SCBRAN"
"=1140875506/54166","SCFITT","/=1140875506/54749/B01","SCBRAN"
"=1140875506/54146","SCFITT","/=1140875506/54784/B01","SCBRAN"
"=1140875506/54150","SCFITT","/=1140875506/54142/B03","SCBRAN"
"=1140875506/54152","SCFITT","/=1140875506/54142/B02","SCBRAN"
"=1140875506/54154","SCFITT","/=1140875506/54800/B01","SCBRAN"
"=1140867314/205584","SCFITT","/=1140867314/205576/B02","SCBRAN"
"=1140875506/53150","SCFITT","/=1140875506/53136/B01","SCBRAN"
"=1140875506/53189","SCFITT","/=1140867314/205602/B02","SCBRAN"
"=1140867314/205614","SCFITT","/=1140867314/205784/B01","SCBRAN"
"=1140867314/205616","SCFITT","/=1140867314/205608/B02","SCBRAN"
"=1140883698/39265","SCFITT","/=1140867314/205631/B02","SCBRAN"
"=1140867314/198901","SCFITT","/=1140867314/198894/B01","SCBRAN"
"=1140867314/198905","SCFITT","/=1140867314/198894/B01","SCBRAN"
"=1140891890/28622","SCFITT","/=1140891890/28615/B01","SCBRAN"
"=1140867314/205735","SCFITT","/=1140867314/205731/B02","SCBRAN"
"=1140867314/207107","SCFITT","/ASBJ-ILINE-0348-0002/B01","SCBRAN"
"=1140867314/205761","SCFITT","/ASBJ-ILINE-0348-0001/B10","SCBRAN"
"=1140867314/205772","SCFITT","/ASBJ-ILINE-0348-0001/B13","SCBRAN"
"=1140867314/205774","SCFITT","/ASBJ-ILINE-0348-0001/B14","SCBRAN"
"=1140867314/207081","SCFITT","/ASBJ-ILINE-0348-0001/B16","SCBRAN"
"=1140875506/53132","SCFITT","/ASBJ-ILINE-0348-0001/B18","SCBRAN"
"=1140867314/205588","SCFITT","/=1140867314/207038/B01","SCBRAN"
"=1140867314/205594","SCFITT","/=1140875506/53054/B01","SCBRAN"
"=1140875506/52974","SCFITT","/ASBJ-ILINE-0348-0003/B02","SCBRAN"
"=1140875506/53017","SCFITT","/ASBJ-ILINE-0348-0004/B02","SCBRAN"
"=1140891890/28666","SCFITT","/=1140891890/28593/B01","SCBRAN"
"=1140875506/100541","SCFITT","/=1140891890/28615/B02","SCBRAN"
"=1140867314/206062","SCFITT","/=1140867314/206095/B01","SCBRAN"
"=1140908274/5849","SCFITT","/=1140908274/5838/B01","SCBRAN"
"=1140908274/5853","SCFITT","/=1140908274/5838/B01","SCBRAN"
"=1140867314/199067","SCFITT","/=1140867314/199060/B02","SCBRAN"
"=1140867314/199071","SCFITT","/=1140867314/199060/B02","SCBRAN"
"=1140867314/206099","SCFITT","/=1140867314/206102/B01","SCBRAN"
"=1140875506/52705","SCFITT","/=1140875506/52685/B02","SCBRAN"
"=1140908274/12046","SCFITT","/=1140908274/12032/B02","SCBRAN"
"=1140867314/206141","SCFITT","/=1140867314/206249/B01","SCBRAN"
"=1140867314/206143","SCFITT","/=1140867314/206137/B02","SCBRAN"
"=1140867314/206147","SCFITT","/=1140867314/206137/B02","SCBRAN"
"=1140867314/206151","SCFITT","/=1140900082/15789/B01","SCBRAN"
"=1140900082/15811","SCFITT","/=1140867314/206137/B04","SCBRAN"
"=1140867314/206153","SCFITT","/=1140867314/206137/B03","SCBRAN"
"=1140867314/206191","SCFITT","/=1140867314/206177/B01","SCBRAN"
"=1140900082/15775","SCFITT","/=1140900082/15806/B01","SCBRAN"
"=1140867314/206556","SCFITT","/=1140867314/206542/B01","SCBRAN"
"=1140883698/40181","SCFITT","/=1140867314/206552/B03","SCBRAN"
"=1140883698/72421","SCFITT","/=1140867314/206385/B06","SCBRAN"
"=1140867314/206391","SCFITT","/=1140867314/206385/B03","SCBRAN"
"=1140867314/206395","SCFITT","/=1140867314/206385/B03","SCBRAN"
"=1140891890/35375","SCFITT","/=1140867314/206385/B05","SCBRAN"
"=1140867314/206401","SCFITT","/=1140867314/206385/B04","SCBRAN"
"=1140867314/206503","SCFITT","/=1140883698/40211/B01","SCBRAN"
"=1140867314/206505","SCFITT","/=1140900082/15833/B01","SCBRAN"
"=1140891890/39439","SCFITT","/=1140867314/206489/B04","SCBRAN"
"=1140883698/72401","SCFITT","/=1140883698/47546/B01","SCBRAN"
"=1140891890/39449","SCFITT","/=1140867314/206489/B07","SCBRAN"
"=1140883698/72478","SCFITT","/=1140867314/206489/B05","SCBRAN"
"=1140900082/31361","SCFITT","/=1140883698/47582/B03","SCBRAN"
"=1140883698/72491","SCFITT","/=1140883698/72384/B01","SCBRAN"
"=1140900082/31377","SCFITT","/=1140883698/47582/B02","SCBRAN"
"=1140867314/206527","SCFITT","/=1140883698/40276/B01","SCBRAN"
"=1140883698/40197","SCFITT","/ASBJ-ILINE-0351-0001/B05","SCBRAN"
"=1140883698/40160","SCFITT","/=1140883698/40151/B02","SCBRAN"
"=1140883698/72433","SCFITT","/=1140883698/40211/B02","SCBRAN"
"=1140891890/39469","SCFITT","/=1140883698/47529/B02","SCBRAN"
"=1140891890/39485","SCFITT","/=1140883698/47529/B03","SCBRAN"
"=1140883698/72495","SCFITT","/=1140883698/47529/B04","SCBRAN"
"=1140883698/72558","SCFITT","/=1140883698/72547/B01","SCBRAN"
"=1140883698/72543","SCFITT","/=1140883698/47529/B05","SCBRAN"
"=1140883698/50262","SCFITT","/=1140867314/221537/B01","SCBRAN"
"=1140883698/50256","SCFITT","/=1140867314/221537/B01","SCBRAN"
"=1140891890/39429","SCFITT","/=1140883698/47567/B03","SCBRAN"
"=1140891890/39355","SCFITT","/=1140883698/47917/B01","SCBRAN"
"=1140891890/39419","SCFITT","/=1140883698/47567/B02","SCBRAN"
"=1140900082/31231","SCFITT","/=1140883698/47567/B04","SCBRAN"
"=1140883698/72470","SCFITT","/=1140883698/72447/B01","SCBRAN"
"=1140883698/47540","SCFITT","/=1140883698/47576/B02","SCBRAN"
"=1140900082/31365","SCFITT","/=1140883698/47582/B02","SCBRAN"
"=1140900082/31381","SCFITT","/=1140883698/47582/B03","SCBRAN"
"=1140891890/39320","SCFITT","=1140891890/39318","SCBRAN"
"=1140900082/31158","SCFITT","/=1140867314/221533/B02","SCBRAN"
"=1140900082/31209","SCFITT","/=1140900082/31196/B01","SCBRAN"
"=1140908274/5001","SCFITT","/=1140908274/5337/B01","SCBRAN"
"=1140908274/5011","SCFITT","/=1140908274/5005/B02","SCBRAN"
"=1140908274/5023","SCFITT","/=1140908274/5239/B02","SCBRAN"
"=1140908274/5025","SCFITT","/=1140908274/5019/B02","SCBRAN"
"=1140908274/5029","SCFITT","=1140875506/99106","SCBRAN"
"=1140867314/207337","SCFITT","/=1140908274/5213/B01","SCBRAN"
"=1140908274/5050","SCFITT","/=1140908274/5046/B04","SCBRAN"
"=1140908274/5056","SCFITT","/=1140908274/5046/B03","SCBRAN"
"=1140908274/5062","SCFITT","/=1140908274/5046/B03","SCBRAN"
"=1140883698/45428","SCFITT","/=1140883698/45395/B01","SCBRAN"
"=1140908274/5094","SCFITT","/=1140908274/5414/B01","SCBRAN"
"=1140908274/5127","SCFITT","/=1140908274/5123/B02","SCBRAN"
"=1140908274/5157","SCFITT","/=1140908274/5153/B02","SCBRAN"
"=1140908274/5163","SCFITT","/=1140908274/5408/B01","SCBRAN"
"=1140908274/5199","SCFITT","/=1140908274/4995/B01","SCBRAN"
"=1140908274/5201","SCFITT","/=1140908274/5186/B02","SCBRAN"
"=1140908274/5217","SCFITT","/=1140908274/5186/B02","SCBRAN"
"=1140875506/75173","SCFITT","/=1140908274/5213/B03","SCBRAN"
"=1140908274/5219","SCFITT","/=1140908274/5213/B02","SCBRAN"
"=1140867314/207329","SCFITT","/=1140875506/99109/B01","SCBRAN"
"=1140867314/207333","SCFITT","/=1140908274/5350/B01","SCBRAN"
"=1140908274/4991","SCFITT","/=1140908274/5231/B02","SCBRAN"
"=1140908274/5252","SCFITT","/=1140908274/4995/B01","SCBRAN"
"=1140908274/5254","SCFITT","/=1140908274/5239/B02","SCBRAN"
"=1140908274/5279","SCFITT","/=1140908274/5275/B02","SCBRAN"
"=1140908274/5285","SCFITT","/=1140908274/5408/B02","SCBRAN"
"=1140900082/30325","SCFITT","/=1140908274/5300/B01","SCBRAN"
"=1140867314/194894","SCFITT","/ASBJ-ILINE-0354-0001/B18","SCBRAN"
"=1140867314/195127","SCFITT","/ASBJ-ILINE-0354-0001/B45","SCBRAN"
"=1140867314/195167","SCFITT","/ASBJ-ILINE-0354-0001/B49","SCBRAN"
"=1140908274/5329","SCFITT","/=1140908274/5325/B02","SCBRAN"
